TRAIN_A_0017_left_0010-0.npz,Training
TRAIN_B_0682_left_0008-0.npz,Training
TRAIN_C_0348_left_0008-0.npz,Training
TRAIN_B_0704_left_0012-0.npz,Training
TRAIN_C_0582_left_0014-0.npz,Training
TRAIN_A_0469_left_0008-0.npz,Training
TRAIN_B_0608_left_0008-0.npz,Training
TRAIN_A_0426_left_0007-0.npz,Training
TRAIN_A_0301_left_0008-0.npz,Training
TRAIN_B_0328_left_0008-0.npz,Training
TRAIN_B_0345_left_0012-0.npz,Training
TRAIN_B_0275_left_0012-0.npz,Training
TRAIN_C_0493_left_0010-0.npz,Training
TRAIN_B_0591_left_0011-0.npz,Training
TRAIN_A_0345_left_0012-0.npz,Training
TRAIN_B_0132_left_0014-0.npz,Training
TRAIN_C_0442_left_0012-0.npz,Training
TRAIN_C_0346_left_0009-0.npz,Training
TRAIN_A_0093_left_0012-0.npz,Training
TRAIN_A_0186_left_0007-0.npz,Training
TRAIN_C_0135_left_0010-0.npz,Training
TRAIN_C_0296_left_0010-0.npz,Training
TRAIN_C_0106_left_0012-0.npz,Training
TRAIN_B_0137_left_0010-0.npz,Training
TRAIN_A_0570_left_0010-0.npz,Training
TRAIN_B_0437_left_0011-0.npz,Training
TRAIN_A_0272_left_0008-0.npz,Training
TRAIN_B_0693_left_0006-0.npz,Training
TRAIN_A_0006_left_0008-0.npz,Training
TRAIN_C_0318_left_0006-0.npz,Training
TRAIN_A_0380_left_0008-0.npz,Training
TRAIN_C_0018_left_0008-0.npz,Training
TRAIN_B_0369_left_0009-0.npz,Training
TRAIN_B_0024_left_0007-0.npz,Training
TRAIN_C_0716_left_0010-0.npz,Training
TRAIN_A_0224_left_0011-0.npz,Training
TRAIN_A_0639_left_0013-0.npz,Training
TRAIN_A_0280_left_0007-0.npz,Training
TRAIN_B_0481_left_0006-0.npz,Training
TRAIN_A_0544_left_0009-0.npz,Training
TRAIN_B_0034_left_0009-0.npz,Training
TRAIN_A_0108_left_0006-0.npz,Training
TRAIN_A_0236_left_0010-0.npz,Training
TRAIN_C_0080_left_0010-0.npz,Training
TRAIN_C_0296_left_0009-0.npz,Training
TRAIN_B_0044_left_0011-0.npz,Training
TRAIN_C_0370_left_0011-0.npz,Training
TRAIN_C_0567_left_0010-0.npz,Training
TRAIN_A_0535_left_0014-0.npz,Training
TRAIN_C_0726_left_0014-0.npz,Training
TRAIN_A_0185_left_0013-0.npz,Training
TRAIN_C_0053_left_0006-0.npz,Training
TRAIN_B_0673_left_0010-0.npz,Training
TRAIN_B_0341_left_0008-0.npz,Training
TRAIN_A_0697_left_0009-0.npz,Training
TRAIN_A_0471_left_0014-0.npz,Training
TRAIN_C_0719_left_0007-0.npz,Training
TRAIN_B_0467_left_0009-0.npz,Training
TRAIN_B_0680_left_0010-0.npz,Training
TRAIN_B_0015_left_0007-0.npz,Training
TRAIN_C_0237_left_0006-0.npz,Training
TRAIN_A_0667_left_0014-0.npz,Training
TRAIN_C_0226_left_0014-0.npz,Training
TRAIN_A_0301_left_0013-0.npz,Training
TRAIN_B_0161_left_0013-0.npz,Training
TRAIN_A_0479_left_0012-0.npz,Training
TRAIN_A_0286_left_0011-0.npz,Training
TRAIN_C_0325_left_0007-0.npz,Training
TRAIN_A_0522_left_0009-0.npz,Training
TRAIN_A_0592_left_0006-0.npz,Training
TRAIN_B_0125_left_0014-0.npz,Training
TRAIN_B_0355_left_0014-0.npz,Training
TRAIN_C_0194_left_0014-0.npz,Training
TRAIN_B_0073_left_0008-0.npz,Training
TRAIN_C_0713_left_0013-0.npz,Training
TRAIN_B_0596_left_0010-0.npz,Training
TRAIN_C_0641_left_0011-0.npz,Training
TRAIN_A_0649_left_0011-0.npz,Training
TRAIN_C_0235_left_0013-0.npz,Training
TRAIN_C_0702_left_0008-0.npz,Training
TRAIN_C_0591_left_0010-0.npz,Training
TRAIN_B_0609_left_0013-0.npz,Training
TRAIN_A_0368_left_0008-0.npz,Training
TRAIN_C_0158_left_0011-0.npz,Training
TRAIN_C_0692_left_0010-0.npz,Training
TRAIN_B_0171_left_0007-0.npz,Training
TRAIN_C_0229_left_0008-0.npz,Training
TRAIN_C_0360_left_0012-0.npz,Training
TRAIN_A_0405_left_0012-0.npz,Training
TRAIN_C_0421_left_0007-0.npz,Training
TRAIN_C_0234_left_0006-0.npz,Training
TRAIN_B_0165_left_0007-0.npz,Training
TRAIN_C_0301_left_0009-0.npz,Training
TRAIN_A_0316_left_0010-0.npz,Training
TRAIN_A_0670_left_0012-0.npz,Training
TRAIN_B_0417_left_0014-0.npz,Training
TRAIN_B_0123_left_0009-0.npz,Training
TRAIN_B_0043_left_0013-0.npz,Training
TRAIN_A_0339_left_0013-0.npz,Training
TRAIN_B_0037_left_0014-0.npz,Training
TRAIN_B_0503_left_0010-0.npz,Training
TRAIN_C_0331_left_0006-0.npz,Training
TRAIN_A_0704_left_0009-0.npz,Training
TRAIN_C_0682_left_0009-0.npz,Training
TRAIN_C_0012_left_0009-0.npz,Training
TRAIN_A_0562_left_0010-0.npz,Training
TRAIN_C_0496_left_0013-0.npz,Training
TRAIN_C_0230_left_0008-0.npz,Training
TRAIN_B_0059_left_0006-0.npz,Training
TRAIN_A_0688_left_0014-0.npz,Training
TRAIN_C_0229_left_0010-0.npz,Training
TRAIN_B_0049_left_0014-0.npz,Training
TRAIN_A_0748_left_0009-0.npz,Training
TRAIN_B_0709_left_0014-0.npz,Training
TRAIN_A_0239_left_0010-0.npz,Training
TRAIN_C_0640_left_0007-0.npz,Training
TRAIN_B_0284_left_0006-0.npz,Training
TRAIN_B_0710_left_0012-0.npz,Training
TRAIN_A_0591_left_0006-0.npz,Training
TRAIN_B_0309_left_0014-0.npz,Training
TRAIN_A_0431_left_0012-0.npz,Training
TRAIN_C_0623_left_0009-0.npz,Training
TRAIN_B_0257_left_0012-0.npz,Training
TRAIN_C_0473_left_0007-0.npz,Training
TRAIN_A_0026_left_0008-0.npz,Training
TRAIN_A_0294_left_0008-0.npz,Training
TRAIN_B_0137_left_0006-0.npz,Training
TRAIN_C_0356_left_0010-0.npz,Training
TRAIN_A_0310_left_0008-0.npz,Training
TRAIN_B_0748_left_0009-0.npz,Training
TRAIN_A_0549_left_0007-0.npz,Training
TRAIN_B_0350_left_0007-0.npz,Training
TRAIN_C_0533_left_0008-0.npz,Training
TRAIN_A_0525_left_0012-0.npz,Training
TRAIN_B_0203_left_0012-0.npz,Training
TRAIN_A_0211_left_0011-0.npz,Training
TRAIN_B_0451_left_0011-0.npz,Training
TRAIN_B_0465_left_0007-0.npz,Training
TRAIN_B_0039_left_0012-0.npz,Training
TRAIN_A_0221_left_0006-0.npz,Training
TRAIN_A_0289_left_0014-0.npz,Training
TRAIN_C_0599_left_0011-0.npz,Training
TRAIN_B_0487_left_0006-0.npz,Training
TRAIN_A_0348_left_0006-0.npz,Training
TRAIN_A_0343_left_0013-0.npz,Training
TRAIN_B_0375_left_0010-0.npz,Training
TRAIN_B_0489_left_0009-0.npz,Training
TRAIN_A_0088_left_0012-0.npz,Training
TRAIN_C_0484_left_0007-0.npz,Training
TRAIN_B_0443_left_0010-0.npz,Training
TRAIN_A_0208_left_0009-0.npz,Training
TRAIN_A_0352_left_0012-0.npz,Training
TRAIN_B_0583_left_0008-0.npz,Training
TRAIN_B_0656_left_0010-0.npz,Training
TRAIN_A_0331_left_0009-0.npz,Training
TRAIN_B_0740_left_0010-0.npz,Training
TRAIN_B_0701_left_0006-0.npz,Training
TRAIN_A_0566_left_0006-0.npz,Training
TRAIN_B_0513_left_0012-0.npz,Training
TRAIN_C_0558_left_0009-0.npz,Training
TRAIN_A_0607_left_0013-0.npz,Training
TRAIN_B_0410_left_0010-0.npz,Training
TRAIN_B_0487_left_0007-0.npz,Training
TRAIN_C_0097_left_0006-0.npz,Training
TRAIN_B_0180_left_0008-0.npz,Training
TRAIN_A_0194_left_0007-0.npz,Training
TRAIN_C_0287_left_0013-0.npz,Training
TRAIN_B_0447_left_0010-0.npz,Training
TRAIN_B_0010_left_0014-0.npz,Training
TRAIN_C_0617_left_0008-0.npz,Training
TRAIN_A_0525_left_0009-0.npz,Training
TRAIN_C_0262_left_0013-0.npz,Training
TRAIN_C_0405_left_0007-0.npz,Training
TRAIN_A_0113_left_0006-0.npz,Training
TRAIN_A_0153_left_0006-0.npz,Training
TRAIN_C_0632_left_0009-0.npz,Training
TRAIN_A_0636_left_0007-0.npz,Training
TRAIN_B_0330_left_0006-0.npz,Training
TRAIN_C_0018_left_0014-0.npz,Training
TRAIN_B_0375_left_0013-0.npz,Training
TRAIN_A_0730_left_0009-0.npz,Training
TRAIN_C_0418_left_0013-0.npz,Training
TRAIN_B_0497_left_0006-0.npz,Training
TRAIN_C_0545_left_0008-0.npz,Training
TRAIN_A_0049_left_0014-0.npz,Training
TRAIN_C_0241_left_0006-0.npz,Training
TRAIN_B_0243_left_0007-0.npz,Training
TRAIN_A_0517_left_0007-0.npz,Training
TRAIN_A_0366_left_0014-0.npz,Training
TRAIN_A_0554_left_0012-0.npz,Training
TRAIN_C_0597_left_0009-0.npz,Training
TRAIN_A_0730_left_0010-0.npz,Training
TRAIN_C_0144_left_0009-0.npz,Training
TRAIN_C_0178_left_0013-0.npz,Training
TRAIN_C_0105_left_0012-0.npz,Training
TRAIN_C_0583_left_0012-0.npz,Training
TRAIN_A_0557_left_0009-0.npz,Training
TRAIN_B_0181_left_0012-0.npz,Training
TRAIN_C_0621_left_0010-0.npz,Training
TRAIN_B_0551_left_0010-0.npz,Training
TRAIN_C_0358_left_0009-0.npz,Training
TRAIN_A_0025_left_0011-0.npz,Training
TRAIN_B_0019_left_0009-0.npz,Training
TRAIN_C_0518_left_0008-0.npz,Training
TRAIN_B_0562_left_0007-0.npz,Training
TRAIN_C_0113_left_0008-0.npz,Training
TRAIN_B_0194_left_0009-0.npz,Training
TRAIN_B_0215_left_0014-0.npz,Training
TRAIN_B_0151_left_0011-0.npz,Training
TRAIN_B_0027_left_0008-0.npz,Training
TRAIN_B_0433_left_0012-0.npz,Training
TRAIN_B_0741_left_0007-0.npz,Training
TRAIN_C_0030_left_0014-0.npz,Training
TRAIN_C_0164_left_0013-0.npz,Training
TRAIN_B_0498_left_0012-0.npz,Training
TRAIN_C_0641_left_0010-0.npz,Training
TRAIN_A_0744_left_0010-0.npz,Training
TRAIN_C_0554_left_0011-0.npz,Training
TRAIN_C_0469_left_0007-0.npz,Training
TRAIN_B_0429_left_0006-0.npz,Training
TRAIN_B_0589_left_0012-0.npz,Training
TRAIN_B_0079_left_0008-0.npz,Training
TRAIN_A_0351_left_0013-0.npz,Training
TRAIN_B_0687_left_0014-0.npz,Training
TRAIN_B_0531_left_0009-0.npz,Training
TRAIN_C_0331_left_0009-0.npz,Training
TRAIN_C_0153_left_0010-0.npz,Training
TRAIN_C_0413_left_0014-0.npz,Training
TRAIN_C_0469_left_0011-0.npz,Training
TRAIN_C_0186_left_0010-0.npz,Training
TRAIN_A_0436_left_0013-0.npz,Training
TRAIN_B_0399_left_0014-0.npz,Training
TRAIN_B_0073_left_0013-0.npz,Training
TRAIN_B_0322_left_0007-0.npz,Training
TRAIN_A_0188_left_0011-0.npz,Training
TRAIN_A_0471_left_0008-0.npz,Training
TRAIN_C_0563_left_0011-0.npz,Training
TRAIN_A_0599_left_0009-0.npz,Training
TRAIN_B_0351_left_0009-0.npz,Training
TRAIN_C_0021_left_0006-0.npz,Training
TRAIN_A_0083_left_0006-0.npz,Training
TRAIN_A_0366_left_0012-0.npz,Training
TRAIN_B_0367_left_0013-0.npz,Training
TRAIN_A_0138_left_0011-0.npz,Training
TRAIN_B_0279_left_0007-0.npz,Training
TRAIN_C_0721_left_0014-0.npz,Training
TRAIN_B_0507_left_0012-0.npz,Training
TRAIN_B_0550_left_0006-0.npz,Training
TRAIN_A_0201_left_0006-0.npz,Training
TRAIN_C_0099_left_0011-0.npz,Training
TRAIN_A_0345_left_0008-0.npz,Training
TRAIN_C_0076_left_0011-0.npz,Training
TRAIN_C_0402_left_0009-0.npz,Training
TRAIN_C_0300_left_0012-0.npz,Training
TRAIN_C_0369_left_0006-0.npz,Training
TRAIN_B_0092_left_0012-0.npz,Training
TRAIN_B_0451_left_0013-0.npz,Training
TRAIN_A_0454_left_0007-0.npz,Training
TRAIN_B_0453_left_0008-0.npz,Training
TRAIN_C_0741_left_0006-0.npz,Training
TRAIN_C_0366_left_0007-0.npz,Training
TRAIN_B_0737_left_0009-0.npz,Training
TRAIN_C_0035_left_0006-0.npz,Training
TRAIN_B_0185_left_0011-0.npz,Training
TRAIN_C_0378_left_0009-0.npz,Training
TRAIN_A_0699_left_0009-0.npz,Training
TRAIN_A_0535_left_0007-0.npz,Training
TRAIN_A_0674_left_0013-0.npz,Training
TRAIN_C_0325_left_0013-0.npz,Training
TRAIN_A_0720_left_0009-0.npz,Training
TRAIN_A_0644_left_0013-0.npz,Training
TRAIN_C_0170_left_0009-0.npz,Training
TRAIN_A_0599_left_0010-0.npz,Training
TRAIN_A_0474_left_0007-0.npz,Training
TRAIN_A_0626_left_0008-0.npz,Training
TRAIN_A_0563_left_0014-0.npz,Training
TRAIN_C_0378_left_0010-0.npz,Training
TRAIN_C_0237_left_0012-0.npz,Training
TRAIN_B_0052_left_0006-0.npz,Training
TRAIN_C_0550_left_0006-0.npz,Training
TRAIN_C_0537_left_0013-0.npz,Training
TRAIN_C_0444_left_0008-0.npz,Training
TRAIN_C_0025_left_0009-0.npz,Training
TRAIN_C_0441_left_0009-0.npz,Training
TRAIN_B_0539_left_0006-0.npz,Training
TRAIN_C_0489_left_0013-0.npz,Training
TRAIN_A_0128_left_0007-0.npz,Training
TRAIN_A_0530_left_0009-0.npz,Training
TRAIN_C_0045_left_0010-0.npz,Training
TRAIN_A_0702_left_0013-0.npz,Training
TRAIN_C_0013_left_0006-0.npz,Training
TRAIN_B_0346_left_0006-0.npz,Training
TRAIN_C_0040_left_0007-0.npz,Training
TRAIN_C_0143_left_0014-0.npz,Training
TRAIN_C_0369_left_0013-0.npz,Training
TRAIN_A_0201_left_0008-0.npz,Training
TRAIN_B_0140_left_0011-0.npz,Training
TRAIN_A_0271_left_0009-0.npz,Training
TRAIN_A_0173_left_0011-0.npz,Training
TRAIN_A_0064_left_0012-0.npz,Training
TRAIN_A_0095_left_0013-0.npz,Training
TRAIN_B_0683_left_0006-0.npz,Training
TRAIN_B_0021_left_0010-0.npz,Training
TRAIN_A_0634_left_0009-0.npz,Training
TRAIN_A_0399_left_0014-0.npz,Training
TRAIN_C_0452_left_0014-0.npz,Training
TRAIN_B_0593_left_0013-0.npz,Training
TRAIN_C_0249_left_0014-0.npz,Training
TRAIN_A_0071_left_0012-0.npz,Training
TRAIN_C_0080_left_0008-0.npz,Training
TRAIN_B_0048_left_0007-0.npz,Training
TRAIN_C_0137_left_0010-0.npz,Training
TRAIN_B_0570_left_0007-0.npz,Training
TRAIN_C_0330_left_0008-0.npz,Training
TRAIN_C_0218_left_0006-0.npz,Training
TRAIN_A_0610_left_0012-0.npz,Training
TRAIN_A_0589_left_0008-0.npz,Training
TRAIN_B_0676_left_0011-0.npz,Training
TRAIN_C_0449_left_0009-0.npz,Training
TRAIN_C_0096_left_0013-0.npz,Training
TRAIN_B_0344_left_0014-0.npz,Training
TRAIN_C_0363_left_0012-0.npz,Training
TRAIN_C_0564_left_0013-0.npz,Training
TRAIN_B_0201_left_0008-0.npz,Training
TRAIN_A_0426_left_0006-0.npz,Training
TRAIN_B_0094_left_0013-0.npz,Training
TRAIN_A_0108_left_0014-0.npz,Training
TRAIN_C_0214_left_0011-0.npz,Training
TRAIN_A_0594_left_0014-0.npz,Training
TRAIN_A_0610_left_0010-0.npz,Training
TRAIN_B_0365_left_0009-0.npz,Training
TRAIN_C_0360_left_0008-0.npz,Training
TRAIN_C_0628_left_0014-0.npz,Training
TRAIN_B_0153_left_0014-0.npz,Training
TRAIN_A_0193_left_0006-0.npz,Training
TRAIN_C_0507_left_0011-0.npz,Training
TRAIN_C_0574_left_0009-0.npz,Training
TRAIN_A_0128_left_0008-0.npz,Training
TRAIN_C_0596_left_0014-0.npz,Training
TRAIN_A_0195_left_0013-0.npz,Training
TRAIN_B_0599_left_0014-0.npz,Training
TRAIN_A_0305_left_0006-0.npz,Training
TRAIN_A_0225_left_0012-0.npz,Training
TRAIN_A_0168_left_0009-0.npz,Training
TRAIN_A_0192_left_0008-0.npz,Training
TRAIN_B_0684_left_0009-0.npz,Training
TRAIN_A_0587_left_0014-0.npz,Training
TRAIN_A_0567_left_0007-0.npz,Training
TRAIN_C_0577_left_0006-0.npz,Training
TRAIN_A_0553_left_0013-0.npz,Training
TRAIN_C_0474_left_0011-0.npz,Training
TRAIN_C_0667_left_0013-0.npz,Training
TRAIN_B_0196_left_0012-0.npz,Training
TRAIN_C_0619_left_0012-0.npz,Training
TRAIN_A_0683_left_0009-0.npz,Training
TRAIN_B_0697_left_0014-0.npz,Training
TRAIN_B_0121_left_0009-0.npz,Training
TRAIN_B_0508_left_0011-0.npz,Training
TRAIN_B_0168_left_0007-0.npz,Training
TRAIN_B_0402_left_0010-0.npz,Training
TRAIN_A_0743_left_0006-0.npz,Training
TRAIN_B_0092_left_0010-0.npz,Training
TRAIN_C_0434_left_0011-0.npz,Training
TRAIN_B_0643_left_0012-0.npz,Training
TRAIN_A_0405_left_0009-0.npz,Training
TRAIN_C_0346_left_0010-0.npz,Training
TRAIN_B_0713_left_0013-0.npz,Training
TRAIN_B_0581_left_0013-0.npz,Training
TRAIN_B_0371_left_0012-0.npz,Training
TRAIN_C_0671_left_0011-0.npz,Training
TRAIN_C_0665_left_0007-0.npz,Training
TRAIN_A_0050_left_0007-0.npz,Training
TRAIN_C_0108_left_0014-0.npz,Training
TRAIN_B_0344_left_0007-0.npz,Training
TRAIN_B_0616_left_0007-0.npz,Training
TRAIN_C_0520_left_0008-0.npz,Training
TRAIN_A_0191_left_0008-0.npz,Training
TRAIN_C_0654_left_0008-0.npz,Training
TRAIN_C_0237_left_0013-0.npz,Training
TRAIN_B_0269_left_0011-0.npz,Training
TRAIN_C_0006_left_0010-0.npz,Training
TRAIN_A_0596_left_0006-0.npz,Training
TRAIN_C_0459_left_0011-0.npz,Training
TRAIN_B_0491_left_0009-0.npz,Training
TRAIN_B_0341_left_0013-0.npz,Training
TRAIN_C_0544_left_0007-0.npz,Training
TRAIN_B_0356_left_0011-0.npz,Training
TRAIN_C_0384_left_0012-0.npz,Training
TRAIN_B_0140_left_0014-0.npz,Training
TRAIN_C_0612_left_0012-0.npz,Training
TRAIN_A_0732_left_0007-0.npz,Training
TRAIN_B_0563_left_0013-0.npz,Training
TRAIN_C_0124_left_0013-0.npz,Training
TRAIN_C_0560_left_0009-0.npz,Training
TRAIN_A_0708_left_0010-0.npz,Training
TRAIN_C_0546_left_0011-0.npz,Training
TRAIN_A_0076_left_0012-0.npz,Training
TRAIN_A_0138_left_0006-0.npz,Training
TRAIN_B_0736_left_0012-0.npz,Training
TRAIN_B_0320_left_0010-0.npz,Training
TRAIN_B_0453_left_0012-0.npz,Training
TRAIN_A_0421_left_0008-0.npz,Training
TRAIN_C_0471_left_0010-0.npz,Training
TRAIN_B_0099_left_0014-0.npz,Training
TRAIN_A_0239_left_0012-0.npz,Training
TRAIN_B_0309_left_0011-0.npz,Training
TRAIN_B_0629_left_0010-0.npz,Training
TRAIN_A_0532_left_0013-0.npz,Training
TRAIN_C_0217_left_0009-0.npz,Training
TRAIN_C_0227_left_0006-0.npz,Training
TRAIN_B_0617_left_0008-0.npz,Training
